time,price
2020-02-12 00:00:00+00:00,10360.1352229106
2020-02-13 00:00:00+00:00,10235.4973226184
2020-02-14 00:00:00+00:00,10361.6156901812
2020-02-15 00:00:00+00:00,9911.72432700175
2020-02-16 00:00:00+00:00,9952.04661157218
2020-02-17 00:00:00+00:00,9683.0796277031
2020-02-18 00:00:00+00:00,10195.3037904734
2020-02-19 00:00:00+00:00,9636.00229865576
2020-02-20 00:00:00+00:00,9614.03012244302
2020-02-21 00:00:00+00:00,9701.79750268849
2020-02-22 00:00:00+00:00,9675.24905756868
2020-02-23 00:00:00+00:00,9972.84242308591
2020-02-24 00:00:00+00:00,9648.00788310929
2020-02-25 00:00:00+00:00,9344.28714009351
2020-02-26 00:00:00+00:00,8798.88894856809
2020-02-27 00:00:00+00:00,8779.02948188194
2020-02-28 00:00:00+00:00,8750.59344599649
2020-02-29 00:00:00+00:00,8582.09029964933
2020-03-01 00:00:00+00:00,8541.77389392169
2020-03-02 00:00:00+00:00,8906.21475645821
2020-03-03 00:00:00+00:00,8768.81061420222
2020-03-04 00:00:00+00:00,8756.36957218001
2020-03-05 00:00:00+00:00,9062.61580274693
2020-03-06 00:00:00+00:00,9147.08505897136
2020-03-07 00:00:00+00:00,8898.30695675044
2020-03-08 00:00:00+00:00,8109.61454114553
2020-03-09 00:00:00+00:00,7896.38531987142
2020-03-10 00:00:00+00:00,7909.92787545295
2020-03-11 00:00:00+00:00,7939.34133477499
2020-03-12 00:00:00+00:00,4959.31341437756
2020-03-13 00:00:00+00:00,5627.69238836938
2020-03-14 00:00:00+00:00,5145.17250642899
2020-03-15 00:00:00+00:00,5358.61066335476
2020-03-16 00:00:00+00:00,5012.92738778492
2020-03-17 00:00:00+00:00,5416.7547106955
2020-03-18 00:00:00+00:00,5392.48783594389
2020-03-19 00:00:00+00:00,6203.5516320865
2020-03-20 00:00:00+00:00,6174.14947603741
2020-03-21 00:00:00+00:00,6175.83102220924
2020-03-22 00:00:00+00:00,5830.56097960257
2020-03-23 00:00:00+00:00,6486.40865733489
2020-03-24 00:00:00+00:00,6775.05761893629
2020-03-25 00:00:00+00:00,6689.96901285798
2020-03-26 00:00:00+00:00,6754.46033606078
2020-03-27 00:00:00+00:00,6490.79541502046
2020-03-28 00:00:00+00:00,6231.81989023963
2020-03-29 00:00:00+00:00,5904.85758679135
2020-03-30 00:00:00+00:00,6436.90570017534
2020-03-31 00:00:00+00:00,6432.3832421391
2020-04-01 00:00:00+00:00,6643.11000870836
2020-04-02 00:00:00+00:00,6792.74222209234
2020-04-03 00:00:00+00:00,6751.90255178258
2020-04-04 00:00:00+00:00,6859.98916867329
2020-04-05 00:00:00+00:00,6790.81247264758
2020-04-06 00:00:00+00:00,7298.17374517826
2020-04-07 00:00:00+00:00,7187.59333664524
2020-04-08 00:00:00+00:00,7372.19476399766
2020-04-09 00:00:00+00:00,7299.57918790181
2020-04-10 00:00:00+00:00,6859.82267475161
2020-04-11 00:00:00+00:00,6883.18222895967
2020-04-12 00:00:00+00:00,6978.66628661601
2020-04-13 00:00:00+00:00,6863.57553319696
2020-04-14 00:00:00+00:00,6875.53850344828
2020-04-15 00:00:00+00:00,6625.47577510228
2020-04-16 00:00:00+00:00,7127.79228223261
2020-04-17 00:00:00+00:00,7081.39519842197
2020-04-18 00:00:00+00:00,7262.79234360023
2020-04-19 00:00:00+00:00,7150.2442154588
2020-04-20 00:00:00+00:00,6853.27341478667
2020-04-21 00:00:00+00:00,6870.42369865576
2020-04-22 00:00:00+00:00,7123.65691992987
2020-04-23 00:00:00+00:00,7488.60516528346
2020-04-24 00:00:00+00:00,7506.44331648159
2020-04-25 00:00:00+00:00,7537.73820911748
2020-04-26 00:00:00+00:00,7684.06852168322
2020-04-27 00:00:00+00:00,7777.49151858562
2020-04-28 00:00:00+00:00,7769.89969842197
2020-04-29 00:00:00+00:00,8761.83716954997
2020-04-30 00:00:00+00:00,8652.4109912332
2020-05-01 00:00:00+00:00,8855.53525827002
2020-05-02 00:00:00+00:00,8977.28170537697
2020-05-03 00:00:00+00:00,8896.7956383986
2020-05-04 00:00:00+00:00,8881.95430450029
2020-05-05 00:00:00+00:00,8985.8795993571
2020-05-06 00:00:00+00:00,9266.8130730567
2020-05-07 00:00:00+00:00,9993.75317685564
2020-05-08 00:00:00+00:00,9859.32360461718
2020-05-09 00:00:00+00:00,9577.33892238457
2020-05-10 00:00:00+00:00,8715.03329322034
2020-05-11 00:00:00+00:00,8591.65288433665
2020-05-12 00:00:00+00:00,8817.25068112215
2020-05-13 00:00:00+00:00,9322.99720204559
2020-05-14 00:00:00+00:00,9801.26948772647
2020-05-15 00:00:00+00:00,9326.87585891292
2020-05-16 00:00:00+00:00,9395.4753893045
2020-05-17 00:00:00+00:00,9682.5324811806
2020-05-18 00:00:00+00:00,9726.85002209235
2020-05-19 00:00:00+00:00,9754.20146201052
2020-05-20 00:00:00+00:00,9515.702550263
2020-05-21 00:00:00+00:00,9068.80122933957
2020-05-22 00:00:00+00:00,9161.81503389831
2020-05-23 00:00:00+00:00,9183.66212507305
2020-05-24 00:00:00+00:00,8806.23065715956
2020-05-25 00:00:00+00:00,8909.19258153127
2020-05-26 00:00:00+00:00,8835.13725336061
2020-05-27 00:00:00+00:00,9169.05743921683
2020-05-28 00:00:00+00:00,9568.26185300994
2020-05-29 00:00:00+00:00,9432.41333343074
2020-05-30 00:00:00+00:00,9691.68049117475
2020-05-31 00:00:00+00:00,9433.94384663939
2020-06-01 00:00:00+00:00,10199.1350542373
2020-06-02 00:00:00+00:00,9512.34653302163
2020-06-03 00:00:00+00:00,9642.27340035067
2020-06-04 00:00:00+00:00,9813.36067913501
2020-06-05 00:00:00+00:00,9641.8916225599
2020-06-06 00:00:00+00:00,9668.67053857393
2020-06-07 00:00:00+00:00,9747.58011104617
2020-06-08 00:00:00+00:00,9769.34236148451
2020-06-09 00:00:00+00:00,9779.42216566335
2020-06-10 00:00:00+00:00,9888.44417469316
2020-06-11 00:00:00+00:00,9277.45116931619
2020-06-12 00:00:00+00:00,9456.16153331385
2020-06-13 00:00:00+00:00,9461.33379865576
2020-06-14 00:00:00+00:00,9342.955635301
2020-06-15 00:00:00+00:00,9441.38321127995
2020-06-16 00:00:00+00:00,9520.09194827586
2020-06-17 00:00:00+00:00,9448.69356060783
2020-06-18 00:00:00+00:00,9389.99076639392
2020-06-19 00:00:00+00:00,9285.99158293396
2020-06-20 00:00:00+00:00,9357.29246446522
2020-06-21 00:00:00+00:00,9284.76937182934
2020-06-22 00:00:00+00:00,9684.62018474576
2020-06-23 00:00:00+00:00,9611.72599824664
2020-06-24 00:00:00+00:00,9292.94354354179
2020-06-25 00:00:00+00:00,9247.12143249561
2020-06-26 00:00:00+00:00,9159.43777206312
2020-06-27 00:00:00+00:00,9002.16561718293
2020-06-28 00:00:00+00:00,9108.06567457627
2020-06-29 00:00:00+00:00,9184.24736627703
2020-06-30 00:00:00+00:00,9143.96758530099
2020-07-01 00:00:00+00:00,9241.33961239041
2020-07-02 00:00:00+00:00,9094.38728679135
2020-07-03 00:00:00+00:00,9066.69069661017
2020-07-04 00:00:00+00:00,9126.21955493863
2020-07-05 00:00:00+00:00,9079.61401808884
2020-07-06 00:00:00+00:00,9338.94259117475
2020-07-07 00:00:00+00:00,9252.15873261251
2020-07-08 00:00:00+00:00,9434.56795645821
2020-07-09 00:00:00+00:00,9231.50234751607
2020-07-10 00:00:00+00:00,9285.22101542957
2020-07-11 00:00:00+00:00,9237.17100818235
2020-07-12 00:00:00+00:00,9289.09797691408
2020-07-13 00:00:00+00:00,9236.62250116891
2020-07-14 00:00:00+00:00,9260.3569868498
2020-07-15 00:00:00+00:00,9196.72555897136
2020-07-16 00:00:00+00:00,9132.59231209818
2020-07-17 00:00:00+00:00,9156.46870976037
2020-07-18 00:00:00+00:00,9175.90530859147
2020-07-19 00:00:00+00:00,9218.84231081239
2020-07-20 00:00:00+00:00,9167.19056750439
2020-07-21 00:00:00+00:00,9388.57434979544
2020-07-22 00:00:00+00:00,9531.2574301578
2020-07-23 00:00:00+00:00,9609.16671537113
2020-07-24 00:00:00+00:00,9548.1007270602
2020-07-25 00:00:00+00:00,9702.45279047341
2020-07-26 00:00:00+00:00,9933.90655423729
2020-07-27 00:00:00+00:00,11046.5083295149
2020-07-28 00:00:00+00:00,10944.6129789012
2020-07-29 00:00:00+00:00,11115.7712819988
2020-07-30 00:00:00+00:00,11135.3907261835
2020-07-31 00:00:00+00:00,11338.1973407949
2020-08-01 00:00:00+00:00,11797.5821265342
2020-08-02 00:00:00+00:00,11094.0206841321
2020-08-03 00:00:00+00:00,11236.0956805377
2020-08-04 00:00:00+00:00,11202.651909059
2020-08-05 00:00:00+00:00,11721.4384715956
2020-08-06 00:00:00+00:00,11769.3091081239
2020-08-07 00:00:00+00:00,11598.9690585038
2020-08-08 00:00:00+00:00,11743.0086350088
2020-08-09 00:00:00+00:00,11680.5173661601
2020-08-10 00:00:00+00:00,11870.3695447107
2020-08-11 00:00:00+00:00,11392.6440884278
2020-08-12 00:00:00+00:00,11575.5124736996
2020-08-13 00:00:00+00:00,11773.4481155465
2020-08-14 00:00:00+00:00,11774.4082518995
2020-08-15 00:00:00+00:00,11866.9103613092
2020-08-16 00:00:00+00:00,11899.6427535944
2020-08-17 00:00:00+00:00,12315.7624166569
2020-08-18 00:00:00+00:00,11992.6959962595
2020-08-19 00:00:00+00:00,11736.8490645237
2020-08-20 00:00:00+00:00,11867.5203439509
2020-08-21 00:00:00+00:00,11524.6989491525
2020-08-22 00:00:00+00:00,11682.2891503799
2020-08-23 00:00:00+00:00,11665.6092735243
2020-08-24 00:00:00+00:00,11771.4080537405
2020-08-25 00:00:00+00:00,11358.4543202805
2020-08-26 00:00:00+00:00,11472.0491204559
2020-08-27 00:00:00+00:00,11314.6737410286
2020-08-28 00:00:00+00:00,11527.8830322326
2020-08-29 00:00:00+00:00,11490.7623477499
2020-08-30 00:00:00+00:00,11698.9758329632
2020-08-31 00:00:00+00:00,11678.3482268849
2020-09-01 00:00:00+00:00,11970.364856166
2020-09-02 00:00:00+00:00,11414.5209336645
2020-09-03 00:00:00+00:00,10261.4944095266
2020-09-04 00:00:00+00:00,10471.9664133255
2020-09-05 00:00:00+00:00,10128.64358609
2020-09-06 00:00:00+00:00,10253.2998980129
2020-09-07 00:00:00+00:00,10367.8783543542
2020-09-08 00:00:00+00:00,10108.6354501461
2020-09-09 00:00:00+00:00,10223.1114091175
2020-09-10 00:00:00+00:00,10334.6307302162
2020-09-11 00:00:00+00:00,10387.0207419638
2020-09-12 00:00:00+00:00,10436.9778322618
2020-09-13 00:00:00+00:00,10322.5236148451
2020-09-14 00:00:00+00:00,10662.719912332
2020-09-15 00:00:00+00:00,10779.3810249562
2020-09-16 00:00:00+00:00,10968.3205465809
2020-09-17 00:00:00+00:00,10936.2927505552
2020-09-18 00:00:00+00:00,10920.1128439509
2020-09-19 00:00:00+00:00,11073.7795478083
2020-09-20 00:00:00+00:00,10921.2180998247
2020-09-21 00:00:00+00:00,10455.3799623027
2020-09-22 00:00:00+00:00,10519.8391641146
2020-09-23 00:00:00+00:00,10233.2995687317
2020-09-24 00:00:00+00:00,10739.0427094097
2020-09-25 00:00:00+00:00,10683.6305806546
2020-09-26 00:00:00+00:00,10742.0304202221
2020-09-27 00:00:00+00:00,10758.8242899474
2020-09-28 00:00:00+00:00,10727.3750541204
2020-09-29 00:00:00+00:00,10841.1427444769
2020-09-30 00:00:00+00:00,10772.351766803
2020-10-01 00:00:00+00:00,10606.6173325541
2020-10-02 00:00:00+00:00,10570.1056777908
2020-10-03 00:00:00+00:00,10555.7054339567
2020-10-04 00:00:00+00:00,10665.618622443
2020-10-05 00:00:00+00:00,10772.6355995909
2020-10-06 00:00:00+00:00,10596.3735493863
2020-10-07 00:00:00+00:00,10667.1943941555
2020-10-08 00:00:00+00:00,10902.5293637054
2020-10-09 00:00:00+00:00,11074.1036797779
2020-10-10 00:00:00+00:00,11302.8542864407
2020-10-11 00:00:00+00:00,11378.2625284629
2020-10-12 00:00:00+00:00,11548.401556692
2020-10-13 00:00:00+00:00,11434.9687849211
2020-10-14 00:00:00+00:00,11417.10811391
2020-10-15 00:00:00+00:00,11502.5812390415
2020-10-16 00:00:00+00:00,11338.9871765634
2020-10-17 00:00:00+00:00,11362.8022174167
2020-10-18 00:00:00+00:00,11489.6225650497
2020-10-19 00:00:00+00:00,11745.8119675628
2020-10-20 00:00:00+00:00,11929.4572507306
2020-10-21 00:00:00+00:00,12848.4906177674
2020-10-22 00:00:00+00:00,12997.4993417884
2020-10-23 00:00:00+00:00,12953.4296969608
2020-10-24 00:00:00+00:00,13113.8669231444
2020-10-25 00:00:00+00:00,13041.6410374635
2020-10-26 00:00:00+00:00,13080.6561698422
2020-10-27 00:00:00+00:00,13675.5239275278
2020-10-28 00:00:00+00:00,13290.3288497954
2020-10-29 00:00:00+00:00,13475.2173007013
2020-10-30 00:00:00+00:00,13603.2960908825
2020-10-31 00:00:00+00:00,13807.2336110462
2020-11-01 00:00:00+00:00,13736.89941128
2020-11-02 00:00:00+00:00,13595.5647603741
2020-11-03 00:00:00+00:00,13996.915398597312
2020-11-04 00:00:00+00:00,14129.148195499703
2020-11-05 00:00:00+00:00,15606.46683372297
2020-11-06 00:00:00+00:00,15618.972471361778
2020-11-07 00:00:00+00:00,14866.356304500296
2020-11-08 00:00:00+00:00,15500.000707188785
2020-11-09 00:00:00+00:00,15319.819972530682
2020-11-10 00:00:00+00:00,15319.27567621274
2020-11-11 00:00:00+00:00,15731.241105786092
2020-11-12 00:00:00+00:00,16289.814897720637
2020-11-13 00:00:00+00:00,16330.06276797195
2020-11-14 00:00:00+00:00,16102.010016949156
2020-11-15 00:00:00+00:00,15986.7549905903
2020-11-16 00:00:00+00:00,16743.05393980129
2020-11-17 00:00:00+00:00,17682.16918702513
2020-11-18 00:00:00+00:00,17804.690023962594
2020-11-19 00:00:00+00:00,17818.668662185857
2020-11-20 00:00:00+00:00,18663.78185312683
2020-11-21 00:00:00+00:00,18706.58933541788
2020-11-22 00:00:00+00:00,18482.692631735823
2020-11-23 00:00:00+00:00,18373.2577597896
2020-11-24 00:00:00+00:00,19150.251048509646
2020-11-25 00:00:00+00:00,18748.393713033314
2020-11-26 00:00:00+00:00,17113.716871420223
2020-11-27 00:00:00+00:00,17101.603018059614
2020-11-28 00:00:00+00:00,17745.377312448858
2020-11-29 00:00:00+00:00,18190.866880420806
2020-11-30 00:00:00+00:00,19664.407606662764
2020-12-01 00:00:00+00:00,18820.60778959673
2020-12-02 00:00:00+00:00,19214.872229047334
2020-12-03 00:00:00+00:00,19470.31120806546
2020-12-04 00:00:00+00:00,18732.967090999413
2020-12-05 00:00:00+00:00,19114.633130917588
2020-12-06 00:00:00+00:00,19356.3136767972
2020-12-07 00:00:00+00:00,19182.176832846293
2020-12-08 00:00:00+00:00,18340.97813769725
2020-12-09 00:00:00+00:00,18574.69673524255
2020-12-10 00:00:00+00:00,18294.84695149036
2020-12-11 00:00:00+00:00,18061.760025716
2020-12-12 00:00:00+00:00,18813.2837685564
2020-12-13 00:00:00+00:00,19156.0825055523
2020-12-14 00:00:00+00:00,19286.7512992402
2020-12-15 00:00:00+00:00,19432.5884640561
2020-12-16 00:00:00+00:00,21370.7203186441
2020-12-17 00:00:00+00:00,22789.2674160725
2020-12-18 00:00:00+00:00,23048.7645610754
2020-12-19 00:00:00+00:00,23856.7735192285
2020-12-20 00:00:00+00:00,23528.5506135593
2020-12-21 00:00:00+00:00,22937.4183435418
2020-12-22 00:00:00+00:00,23756.8887685564
2020-12-23 00:00:00+00:00,23307.2709018118
2020-12-24 00:00:00+00:00,23707.6330440678
2020-12-25 00:00:00+00:00,24669.1643220339
2020-12-26 00:00:00+00:00,26478.0681052016
2020-12-27 00:00:00+00:00,26430.8565971946
2020-12-28 00:00:00+00:00,27039.3490199883
2020-12-29 00:00:00+00:00,27231.2034552893
2020-12-30 00:00:00+00:00,28844.6136781999
2020-12-31 00:00:00+00:00,29022.6714126242
2021-01-01 00:00:00+00:00,29380.6937327878
2021-01-02 00:00:00+00:00,32022.6810578609
2021-01-03 00:00:00+00:00,33277.8353050848
2021-01-04 00:00:00+00:00,31802.1467136178
2021-01-05 00:00:00+00:00,34013.1741724138
2021-01-06 00:00:00+00:00,36643.2777223846
2021-01-07 00:00:00+00:00,39215.6511490356
2021-01-08 00:00:00+00:00,40775.4045634132
2021-01-09 00:00:00+00:00,40370.6823495032
2021-01-10 00:00:00+00:00,38329.3401665693
2021-01-11 00:00:00+00:00,35269.5137177089
2021-01-12 00:00:00+00:00,33712.4685452952
2021-01-13 00:00:00+00:00,37296.5475277615
2021-01-14 00:00:00+00:00,39045.518340152
2021-01-15 00:00:00+00:00,36710.3174248977
2021-01-16 00:00:00+00:00,36177.2610970193
2021-01-17 00:00:00+00:00,36069.939466803
2021-01-18 00:00:00+00:00,36594.2964018118
2021-01-19 00:00:00+00:00,36250.1461893629
2021-01-20 00:00:00+00:00,35515.480012858
2021-01-21 00:00:00+00:00,31022.9510280538
2021-01-22 00:00:00+00:00,32986.4357568673
2021-01-23 00:00:00+00:00,32036.2822723553
2021-01-24 00:00:00+00:00,32216.1042904734
2021-01-25 00:00:00+00:00,32419.7059462303
2021-01-26 00:00:00+00:00,32640.6391426067
2021-01-27 00:00:00+00:00,30358.9347235535
2021-01-28 00:00:00+00:00,33511.287595149
2021-01-29 00:00:00+00:00,34166.1494259497
2021-01-30 00:00:00+00:00,34349.9170952659
2021-01-31 00:00:00+00:00,33157.8325745178
2021-02-01 00:00:00+00:00,33570.2718468732
2021-02-02 00:00:00+00:00,35596.1489094097
2021-02-03 00:00:00+00:00,37578.3732068966
2021-02-04 00:00:00+00:00,37129.2029376972
2021-02-05 00:00:00+00:00,38045.4136084161
2021-02-06 00:00:00+00:00,39341.727081239
2021-02-07 00:00:00+00:00,39003.0121817651
2021-02-08 00:00:00+00:00,46121.9340724722
2021-02-09 00:00:00+00:00,46548.1619912332
2021-02-10 00:00:00+00:00,45078.128350263
2021-02-11 00:00:00+00:00,47892.8409181765
2021-02-12 00:00:00+00:00,47525.2091431911
2021-02-13 00:00:00+00:00,47208.6250270602
2021-02-14 00:00:00+00:00,48829.8275096435
2021-02-15 00:00:00+00:00,48110.2417334892
2021-02-16 00:00:00+00:00,49140.3826578024
2021-02-17 00:00:00+00:00,52224.9391139684
2021-02-18 00:00:00+00:00,51650.0699485681
2021-02-19 00:00:00+00:00,55820.5044038574
2021-02-20 00:00:00+00:00,55861.8205670953
2021-02-21 00:00:00+00:00,57500.7161102864
2021-02-22 00:00:00+00:00,53952.1533386324
2021-02-23 00:00:00+00:00,48560.4890350672
2021-02-24 00:00:00+00:00,49567.3456890707
2021-02-25 00:00:00+00:00,47568.131170076
2021-02-26 00:00:00+00:00,46231.7675784921
2021-02-27 00:00:00+00:00,45834.5133611923
2021-02-28 00:00:00+00:00,45359.4641642314
2021-03-01 00:00:00+00:00,49634.4471092928
2021-03-02 00:00:00+00:00,48304.7054879018
2021-03-03 00:00:00+00:00,50690.4671835184
2021-03-04 00:00:00+00:00,48472.7954751607
2021-03-05 00:00:00+00:00,48800.8173594389
2021-03-06 00:00:00+00:00,48970.5244868498
2021-03-07 00:00:00+00:00,51086.4681794272
2021-03-08 00:00:00+00:00,52088.475131502
2021-03-09 00:00:00+00:00,54739.1352542373
2021-03-10 00:00:00+00:00,56116.040912332
2021-03-11 00:00:00+00:00,57847.2549357101
2021-03-12 00:00:00+00:00,57334.641534775
2021-03-13 00:00:00+00:00,61288.7941276447
2021-03-14 00:00:00+00:00,59905.6184704851
2021-03-15 00:00:00+00:00,56121.121924021
2021-03-16 00:00:00+00:00,56500.4460257159
2021-03-17 00:00:00+00:00,58683.0659824664
2021-03-18 00:00:00+00:00,57731.4798410871
2021-03-19 00:00:00+00:00,58168.1219222677
2021-03-20 00:00:00+00:00,58247.8847066043
2021-03-21 00:00:00+00:00,57447.9330198714
2021-03-22 00:00:00+00:00,54453.1373508475
2021-03-23 00:00:00+00:00,54563.6119458211
2021-03-24 00:00:00+00:00,52595.4113237873
2021-03-25 00:00:00+00:00,51547.1248953828
2021-03-26 00:00:00+00:00,54817.8571122151
2021-03-27 00:00:00+00:00,56019.8373055523
2021-03-28 00:00:00+00:00,55713.0381396844
2021-03-29 00:00:00+00:00,57571.2333477498
2021-03-30 00:00:00+00:00,58684.5483921683
2021-03-31 00:00:00+00:00,58792.1948275862
2021-04-01 00:00:00+00:00,58818.9770985973
2021-04-02 00:00:00+00:00,59031.5340192285
2021-04-03 00:00:00+00:00,57282.3896247808
2021-04-04 00:00:00+00:00,58202.199391993
2021-04-05 00:00:00+00:00,58755.8525295149
2021-04-06 00:00:00+00:00,58084.0664231444
2021-04-07 00:00:00+00:00,56266.8346762127
2021-04-08 00:00:00+00:00,57963.3445994155
2021-04-09 00:00:00+00:00,58051.7625563998
2021-04-10 00:00:00+00:00,59651.5589877265
2021-04-11 00:00:00+00:00,59932.9306469901
2021-04-12 00:00:00+00:00,59905.9363744594
2021-04-13 00:00:00+00:00,63445.638314436
2021-04-14 00:00:00+00:00,62869.4955873758
2021-04-15 00:00:00+00:00,63231.162987142
2021-04-16 00:00:00+00:00,61571.1100905903
2021-04-17 00:00:00+00:00,60280.8761758036
2021-04-18 00:00:00+00:00,56389.5579812975
2021-04-19 00:00:00+00:00,55798.1370771479
2021-04-20 00:00:00+00:00,56474.3737586207
2021-04-21 00:00:00+00:00,54025.7995745178
2021-04-22 00:00:00+00:00,51882.0598106371
2021-04-23 00:00:00+00:00,50954.9100607832
2021-04-24 00:00:00+00:00,50279.9484464056
2021-04-25 00:00:00+00:00,48946.9407428404
2021-04-26 00:00:00+00:00,53943.3499783752
2021-04-27 00:00:00+00:00,55027.0309848042
2021-04-28 00:00:00+00:00,54787.3787071888
2021-04-29 00:00:00+00:00,53567.0811938048
2021-04-30 00:00:00+00:00,57741.44441654
2021-05-01 00:00:00+00:00,57863.5903927528
2021-05-02 00:00:00+00:00,56572.5968410286
2021-05-03 00:00:00+00:00,57243.0416054939
2021-05-04 00:00:00+00:00,53724.10892519
2021-05-05 00:00:00+00:00,57342.0256616014
2021-05-06 00:00:00+00:00,56527.3529789597
2021-05-07 00:00:00+00:00,57341.0684549386
2021-05-08 00:00:00+00:00,58736.1258950906
2021-05-09 00:00:00+00:00,58288.4256303916
2021-05-10 00:00:00+00:00,55902.9277399182
2021-05-11 00:00:00+00:00,56612.1026487434
2021-05-12 00:00:00+00:00,50972.355081239
2021-05-13 00:00:00+00:00,49368.6144739918
2021-05-14 00:00:00+00:00,49997.3959011105
2021-05-15 00:00:00+00:00,47047.9633331385
2021-05-16 00:00:00+00:00,46022.5037090006
2021-05-17 00:00:00+00:00,43492.3954833431
2021-05-18 00:00:00+00:00,42789.8093921683
2021-05-19 00:00:00+00:00,37642.5200017534
2021-05-20 00:00:00+00:00,40799.4021475745
2021-05-21 00:00:00+00:00,37174.3311014027
2021-05-22 00:00:00+00:00,37643.4197983635
2021-05-23 00:00:00+00:00,34774.207221917
2021-05-24 00:00:00+00:00,38630.4091186441
2021-05-25 00:00:00+00:00,38269.7710747516
2021-05-26 00:00:00+00:00,39194.8588980129
2021-05-27 00:00:00+00:00,38510.8570417884
2021-05-28 00:00:00+00:00,35596.7179510228
2021-05-29 00:00:00+00:00,34681.8183670368
2021-05-30 00:00:00+00:00,35652.1687703098
2021-05-31 00:00:00+00:00,37312.9748970193
2021-06-01 00:00:00+00:00,36661.3781184687
2021-06-02 00:00:00+00:00,37639.4556732905
2021-06-03 00:00:00+00:00,39160.1504132086
2021-06-04 00:00:00+00:00,36884.3735551724
2021-06-05 00:00:00+00:00,35409.5672366452
2021-06-06 00:00:00+00:00,35720.6043546464
2021-06-07 00:00:00+00:00,33724.9077517826
2021-06-08 00:00:00+00:00,33475.0489234366
2021-06-09 00:00:00+00:00,37372.9888953828
2021-06-10 00:00:00+00:00,36826.0022185856
2021-06-11 00:00:00+00:00,37185.3931268264
2021-06-12 00:00:00+00:00,35669.1712817066
2021-06-13 00:00:00+00:00,38925.4194289889
